GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
020200006014,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),820,1711.0,0.1617071896,Forest,Google,0.4,-1,-1,0.682922408494258,0.8708357685564,0.907954551837951,0.600818234950321,0.627882119407543,0.0,0.0,0.968929804372842,0.492109877264757,0.484464902186421,0.103841000446628,0.6556197005385,0.982733391864208,9.64,0.875186289120715,50,76.0,,0.397428404441847,0.094681472822911
020200006021,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1022,1025.0,0.1584932173,Forest,Google,0.4,-1,-1,0.739435867406489,0.934634146341464,0.974472292152926,0.657657657657658,0.687281876471066,0.301994301994302,1.0,1.100409836065574,0.52390243902439,0.550204918032787,0.009738283627511,0.061484486553161,0.982733391864208,5.4,0.717213114754098,52,76.0,,0.44,0.08390243902439
020200006022,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),783,1320.0,0.3138090646,Forest,Google,0.4,-1,-1,0.59286806478535,0.781060606060606,0.814352784003849,0.371804802478699,0.388552766554316,0.0,0.0,1.538461538461538,0.606060606060606,0.769230769230769,0.009738283627511,0.061484486553161,0.982733391864208,8.08,0.817064083457526,63,76.0,,0.518939393939394,0.087121212121212
020200006023,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),911,1510.0,0.1604575519,Forest,Google,0.4,-1,-1,0.628726238325591,0.681456953642384,0.710503593538549,0.850993377483444,0.88932641250522,0.047619047619048,0.157681940700809,0.906565656565657,0.475496688741722,0.453282828282828,0.009738283627511,0.061484486553161,0.982733391864208,9.16,0.857302533532042,56,76.0,,0.38476821192053,0.090728476821192
020200007011,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),3349,2453.0,1.0270838886,Forest,Google,0.5,-1,-1,0.477703554284029,0.657154504688137,0.685165269200544,0.305340399510803,0.319094471560839,0.071484071484071,0.236706689536878,0.4437904649794,0.307378719934774,0.2218952324897,0.011071312276131,0.069900813819454,0.617301432106085,7.29,0.787630402384501,64,76.0,,0.249898083978801,0.057480635955972
020200007012,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1152,1440.0,0.390672472,Forest,Google,0.4,-1,-1,0.389571624785053,0.511805555555556,0.533620919812416,0.092152627789777,0.096303647059587,0.01628664495114,0.053930305451416,0.31747483989021,0.240972222222222,0.158737419945105,0.011071312276131,0.069900813819454,0.617301432106085,5.54,0.722429210134128,82,76.0,,0.172916666666667,0.068055555555555
020200007013,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1326,2177.0,0.3729993079,Forest,Google,0.5,-1,-1,0.612346210108924,0.711988975654571,0.74233702225581,0.816551724137931,0.853333333333333,0.133882595262616,0.443328216388473,1.181362725450902,0.541570969223702,0.590681362725451,0.011071312276131,0.069900813819454,0.617301432106085,4.08,0.668032786885246,57,76.0,,0.493798805695912,0.04777216352779
020200007014,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1159,629.0,0.2601638161,Forest,Google,0.4,-1,-1,0.428719694824446,0.372019077901431,0.38787613847224,0.174880763116057,0.182758274968132,0.113636363636364,0.376286449399657,0.355603448275862,0.262321144674086,0.177801724137931,0.011071312276131,0.069900813819454,0.617301432106085,6.14,0.74478390461997,85,76.0,,0.074721780604133,0.187599364069952
020200007021,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1011,1266.0,0.1980614114,Forest,Google,0.5,-1,-1,0.512488591655811,0.581358609794629,0.606138625757459,0.61869918699187,0.646568519739251,0.022968197879859,0.076055070338022,0.274924471299094,0.21563981042654,0.137462235649547,0.056581986143187,0.357241018976281,0.649682260964087,5.88,0.735096870342772,60,76.0,,0.173775671406003,0.041864139020537
020200007022,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1669,1525.0,0.5122313273,Forest,Google,0.5,-1,-1,0.551372887248299,0.594754098360656,0.620105087927219,0.368524590163934,0.385124796928076,0.151454363089268,0.501513975889934,0.58195020746888,0.367868852459016,0.29097510373444,0.056581986143187,0.357241018976281,0.649682260964087,5.1,0.706035767511177,70,76.0,,0.232786885245902,0.135081967213115
020200007023,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),2755,3644.0,1.398862981,Forest,Google,0.5,-1,-1,0.550649698376085,0.733260153677278,0.764514869797245,0.438854919399666,0.458623159012264,0.028043775649795,0.092861936349792,1.008820286659316,0.502195389681669,0.504410143329658,0.056581986143187,0.357241018976281,0.649682260964087,4.34,0.677719821162444,70,76.0,,0.396542261251372,0.105653128430296
020200007031,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1042,943.0,1.6974232853,Forest,Google,0.5,-1,-1,0.46284986140601,0.696712619300106,0.726409521585359,0.138248847926267,0.144476273508532,0.0,0.0,0.782608695652174,0.439024390243902,0.391304347826087,0.058100084817642,0.366825820683249,0.797471532710778,-3.23,0.395678092399404,85,76.0,,0.060445387062566,0.378579003181336
020200007032,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),718,885.0,0.1684919971,Forest,Google,0.4,-1,-1,0.550201441710252,0.607909604519774,0.63382133860294,0.551412429378531,0.576250827098285,0.06581352833638,0.21792970232141,0.389324960753532,0.280225988700565,0.194662480376766,0.058100084817642,0.366825820683249,0.797471532710778,5.33,0.714605067064083,78,76.0,,0.196610169491525,0.08361581920904
020200007033,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1188,940.0,0.335811265,Forest,Google,0.4,-1,-1,0.428619593115122,0.404255319148936,0.421486427612451,0.063112078346028,0.065954964758011,0.0,0.0,0.384388807069219,0.277659574468085,0.19219440353461,0.058100084817642,0.366825820683249,0.797471532710778,5.26,0.711997019374069,75,76.0,,0.158510638297872,0.119148936170213
020200007034,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1495,1236.0,0.288958848,Forest,Google,0.4,-1,-1,0.612233862521922,0.661003236245955,0.689178050327479,0.605177993527508,0.632438263506225,0.14003294892916,0.46369401013335,0.793904208998549,0.442556634304207,0.396952104499274,0.058100084817642,0.366825820683249,0.797471532710778,3.26,0.637481371087928,64,76.0,,0.351941747572815,0.090614886731391
020200007035,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1104,1016.0,0.3481564453,Forest,Google,0.4,-1,-1,0.511690066802844,0.513779527559055,0.535679031032111,0.206692913385827,0.216003404979783,0.107424960505529,0.355718501296611,0.498525073746313,0.332677165354331,0.249262536873156,0.058100084817642,0.366825820683249,0.797471532710778,4.43,0.68107302533532,79,76.0,,0.197834645669291,0.134842519685039
