GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
410030004023,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1614,1517.0,1.4850296578,Forest,Google,0.5,-1,-1,0.488588189638717,0.300593276203032,0.667329297830165,0.286750164798945,0.315383683425757,0.072829131652661,0.229657507174649,0.64,0.390243902439024,0.476703321937031,0.05799342741156,0.836640474863829,0.168713450292398,-3.35,0.327924850555081,89,81.0,,0.209624258404746,0.180619644034278
410030005001,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,909,835.0,0.9460001748,Forest,Google,0.5,-1,-1,0.491402145133015,0.307784431137725,0.684622349555767,0.199243379571248,0.219138883464759,0.083969465648855,0.264787149346696,1.220744680851064,0.549700598802395,0.915357389112243,0.0,0.0,0.352732793522267,3.2,0.607600341588386,80,81.0,,0.119760479041916,0.429940119760479
410030005003,,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,26,1091.0,0.1070405343,Forest,Google,0.5,-1,-1,0.335452954527539,0.101741521539872,0.18913717009179,0.10724106324473,0.117949649878429,0.038732394366197,0.12213773438175,1.009208103130755,0.502291475710357,0.755577397606586,0.0,0.0,0.352732793522267,-4.15,0.293766011955593,66,,,0.226397800183318,0.275893675527039
410030006001,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1891,1616.0,0.7246765777,Forest,Google,0.4,-1,-1,0.543351171400949,0.180074257425743,0.377509144522108,0.485767326732673,0.534273760226963,0.107101280558789,0.337730418449188,0.584313725490196,0.368811881188119,0.434641790243338,0.027210884353741,0.392557022809122,0.745614035087719,3.63,0.625960717335611,76,81.0,,0.234529702970297,0.134282178217822
410030006002,,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,427,1122.0,0.8864335057,Forest,Google,0.5,-1,-1,0.527562114117982,0.067736185383244,0.107362261548783,0.289330922242315,0.318222143131923,0.183544303797468,0.578783878232508,0.98936170212766,0.497326203208556,0.74058680913311,0.027210884353741,0.392557022809122,0.745614035087719,-0.67,0.442356959863365,49,,,0.32174688057041,0.175579322638146
410030006003,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,2204,1689.0,3.7888750038,Forest,Google,0.5,-1,-1,0.456132260344931,0.210183540556542,0.44991495350973,0.229040097205346,0.251910960746835,0.0,0.0,0.633462282398453,0.387803433984606,0.471765185591539,0.027210884353741,0.392557022809122,0.745614035087719,-0.3,0.458155422715628,73,81.0,,0.112492599171107,0.275310834813499
410030009001,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,837,563.0,0.5850913116,Forest,Google,0.5,-1,-1,0.37704202901039,0.023090586145648,0.0,0.220248667850799,0.242241660733151,0.05607476635514,0.176824723353019,1.225296442687747,0.550621669626998,0.918795472849055,0.018218968159373,0.262835408299196,0.215474583895637,-3.1,0.338599487617421,100,81.0,,0.14031971580817,0.410301953818828
410030009002,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,841,1141.0,0.2819160786,Forest,Google,0.4,-1,-1,0.406799128964585,0.025416301489921,0.005592803397061,0.510869565217391,0.561882589819417,0.128010139416983,0.403663875216746,0.342352941176471,0.255039439088519,0.251881472954544,0.018218968159373,0.262835408299196,0.215474583895637,5.01,0.684884713919727,88,81.0,,0.167397020157756,0.087642418930762
410030009003,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,2408,2926.0,1.1119298593,Forest,Google,0.5,-1,-1,0.4105624807128,0.282638414217362,0.624152039119421,0.503759398496241,0.554062435393839,0.053444945267225,0.168531913296647,0.410120481927711,0.290840738209159,0.303068351376625,0.018218968159373,0.262835408299196,0.215474583895637,-4.3,0.28736122971819,99,81.0,,0.169514695830485,0.121326042378674
410030009004,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,821,1078.0,1.2436478398,Forest,Google,0.5,-1,-1,0.277247696984861,0.177179962894249,0.37054904068666,0.016697588126159,0.018364930500552,0.0,0.0,0.514044943820225,0.339517625231911,0.381565648711041,0.018218968159373,0.262835408299196,0.215474583895637,-7.99,0.129803586678053,100,81.0,,0.2430426716141,0.096474953617811
